  Frequency            , DB(V(Vs4)/ I(C7))    
  1.428893958511e+05  ,2.411392504435e+01  
  1.432187899273e+05  ,2.411389505650e+01  
  1.435489433353e+05  ,2.411386581898e+01  
  1.438798578255e+05  ,2.411383733117e+01  
  1.442115351524e+05  ,2.411380959248e+01  
  1.445439770746e+05  ,2.411378260233e+01  
  1.448771853544e+05  ,2.411375636014e+01  
  1.452111617587e+05  ,2.411373086536e+01  
  1.455459080582e+05  ,2.411370611747e+01  
  1.458814260275e+05  ,2.411368211592e+01  
  1.462177174456e+05  ,2.411365886023e+01  
  1.465547840956e+05  ,2.411363634990e+01  
  1.468926277643e+05  ,2.411361458445e+01  
  1.472312502432e+05  ,2.411359356343e+01  
  1.475706533275e+05  ,2.411357328638e+01  
  1.479108388168e+05  ,2.411355375288e+01  
  1.482518085146e+05  ,2.411353496252e+01  
  1.485935642287e+05  ,2.411351691490e+01  
  1.489361077711e+05  ,2.411349960962e+01  
  1.492794409579e+05  ,2.411348304633e+01  
  1.496235656094e+05  ,2.411346722467e+01  
  1.499684835502e+05  ,2.411345214431e+01  
  1.503141966090e+05  ,2.411343780491e+01  
  1.506607066186e+05  ,2.411342420618e+01  
  1.510080154164e+05  ,2.411341134782e+01  
  1.513561248436e+05  ,2.411339922955e+01  
  1.517050367459e+05  ,2.411338785111e+01  
  1.520547529732e+05  ,2.411337721226e+01  
  1.524052753797e+05  ,2.411336731276e+01  
  1.527566058238e+05  ,2.411335815241e+01  
  1.531087461682e+05  ,2.411334973098e+01  
  1.534616982799e+05  ,2.411334204831e+01  
  1.538154640303e+05  ,2.411333510422e+01  
  1.541700452949e+05  ,2.411332889856e+01  
  1.545254439538e+05  ,2.411332343118e+01  
  1.548816618912e+05  ,2.411331870196e+01  
  1.552387009958e+05  ,2.411331471079e+01  
  1.555965631605e+05  ,2.411331145758e+01  
  1.559552502827e+05  ,2.411330894224e+01  
  1.563147642641e+05  ,2.411330716471e+01  
  1.566751070108e+05  ,2.411330612495e+01  
  1.570362804333e+05  ,2.411330582291e+01  
  1.573982864466e+05  ,2.411330625859e+01  
  1.577611269699e+05  ,2.411330743197e+01  
  1.581248039270e+05  ,2.411330934306e+01  
  1.584893192461e+05  ,2.411331199190e+01  
  1.588546748597e+05  ,2.411331537853e+01  
  1.592208727051e+05  ,2.411331950299e+01  
  1.595879147236e+05  ,2.411332436537e+01  
  1.599558028614e+05  ,2.411332996575e+01  
  1.603245390690e+05  ,2.411333630424e+01  
  1.606941253012e+05  ,2.411334338094e+01  
  1.610645635178e+05  ,2.411335119600e+01  
  1.614358556826e+05  ,2.411335974956e+01  
  1.618080037643e+05  ,2.411336904178e+01  
  1.621810097358e+05  ,2.411337907285e+01  
  1.625548755750e+05  ,2.411338984294e+01  
  1.629296032639e+05  ,2.411340135229e+01  
  1.633051947894e+05  ,2.411341360110e+01  
  1.636816521427e+05  ,2.411342658962e+01  
  1.640589773199e+05  ,2.411344031809e+01  
  1.644371723214e+05  ,2.411345478680e+01  
  1.648162391525e+05  ,2.411346999602e+01  
  1.651961798229e+05  ,2.411348594605e+01  
  1.655769963469e+05  ,2.411350263720e+01  
  1.659586907437e+05  ,2.411352006982e+01  
  1.663412650370e+05  ,2.411353824423e+01  
  1.667247212551e+05  ,2.411355716081e+01  
  1.671090614310e+05  ,2.411357681992e+01  
  1.674942876026e+05  ,2.411359722197e+01  
  1.678804018122e+05  ,2.411361836734e+01  
  1.682674061070e+05  ,2.411364025647e+01  
  1.686553025388e+05  ,2.411366288980e+01  
  1.690440931643e+05  ,2.411368626776e+01  
  1.694337800447e+05  ,2.411371039083e+01  
  1.698243652461e+05  ,2.411373525950e+01  
  1.702158508394e+05  ,2.411376087425e+01  
  1.706082389003e+05  ,2.411378723561e+01  
  1.710015315090e+05  ,2.411381434409e+01  
  1.713957307508e+05  ,2.411384220025e+01  
  1.717908387157e+05  ,2.411387080464e+01  
  1.721868574986e+05  ,2.411390015783e+01  
  1.725837891990e+05  ,2.411393026041e+01  
  1.729816359215e+05  ,2.411396111300e+01  
  1.733803997754e+05  ,2.411399271619e+01  
  1.737800828749e+05  ,2.411402507065e+01  
  1.741806873391e+05  ,2.411405817700e+01  
  1.745822152920e+05  ,2.411409203593e+01  
  1.749846688624e+05  ,2.411412664810e+01  
  1.753880501841e+05  ,2.411416201422e+01  
  1.757923613958e+05  ,2.411419813500e+01  
  1.761976046411e+05  ,2.411423501117e+01  
  1.766037820686e+05  ,2.411427264346e+01  
  1.770108958317e+05  ,2.411431103264e+01  
  1.774189480890e+05  ,2.411435017948e+01  
  1.778279410038e+05  ,2.411439008477e+01  
  1.782378767448e+05  ,2.411443074931e+01  
  1.786487574852e+05  ,2.411447217393e+01  
  1.790605854035e+05  ,2.411451435946e+01  
  1.794733626832e+05  ,2.411455730674e+01  
  1.798870915128e+05  ,2.411460101666e+01  
  1.803017740859e+05  ,2.411464549008e+01  
  1.807174126010e+05  ,2.411469072792e+01  
  1.811340092619e+05  ,2.411473673107e+01  
  1.815515662773e+05  ,2.411478350047e+01  
  1.819700858609e+05  ,2.411483103707e+01  
  1.823895702319e+05  ,2.411487934183e+01  
  1.828100216142e+05  ,2.411492841571e+01  
  1.832314422371e+05  ,2.411497825971e+01  
  1.836538343348e+05  ,2.411502887484e+01  
  1.840772001468e+05  ,2.411508026213e+01  
  1.845015419179e+05  ,2.411513242261e+01  
  1.849268618978e+05  ,2.411518535732e+01  
  1.853531623414e+05  ,2.411523906736e+01  
  1.857804455091e+05  ,2.411529355379e+01  
  1.862087136662e+05  ,2.411534881773e+01  
  1.866379690834e+05  ,2.411540486029e+01  
  1.870682140365e+05  ,2.411546168259e+01  
  1.874994508067e+05  ,2.411551928580e+01  
  1.879316816803e+05  ,2.411557767108e+01  
  1.883649089489e+05  ,2.411563683960e+01  
  1.887991349096e+05  ,2.411569679257e+01  
  1.892343618644e+05  ,2.411575753119e+01  
  1.896705921211e+05  ,2.411581905670e+01  
  1.901078279923e+05  ,2.411588137034e+01  
  1.905460717963e+05  ,2.411594447337e+01  
  1.909853258566e+05  ,2.411600836706e+01  
  1.914255925021e+05  ,2.411607305272e+01  
  1.918668740670e+05  ,2.411613853163e+01  
  1.923091728910e+05  ,2.411620480515e+01  
  1.927524913190e+05  ,2.411627187460e+01  
  1.931968317016e+05  ,2.411633974133e+01  
  1.936421963946e+05  ,2.411640840673e+01  
  1.940885877592e+05  ,2.411647787218e+01  
  1.945360081622e+05  ,2.411654813909e+01  
  1.949844599757e+05  ,2.411661920888e+01  
  1.954339455775e+05  ,2.411669108299e+01  
  1.958844673505e+05  ,2.411676376286e+01  
  1.963360276835e+05  ,2.411683724998e+01  
  1.967886289706e+05  ,2.411691154582e+01  
  1.972422736114e+05  ,2.411698665190e+01  
  1.976969640111e+05  ,2.411706256973e+01  
  1.981527025805e+05  ,2.411713930084e+01  
  1.986094917357e+05  ,2.411721684679e+01  
  1.990673338987e+05  ,2.411729520915e+01  
  1.995262314968e+05  ,2.411737438950e+01  
  1.999861869632e+05  ,2.411745438945e+01  
  2.004472027365e+05  ,2.411753521060e+01  
  2.009092812608e+05  ,2.411761685461e+01  
  2.013724249862e+05  ,2.411769932311e+01  
  2.018366363681e+05  ,2.411778261778e+01  
  2.023019178678e+05  ,2.411786674030e+01  
  2.027682719521e+05  ,2.411795169237e+01  
  2.032357010936e+05  ,2.411803747571e+01  
  2.037042077705e+05  ,2.411812409206e+01  
  2.041737944669e+05  ,2.411821154316e+01  
  2.046444636724e+05  ,2.411829983079e+01  
  2.051162178825e+05  ,2.411838895672e+01  
  2.055890595984e+05  ,2.411847892276e+01  
  2.060629913269e+05  ,2.411856973074e+01  
  2.065380155810e+05  ,2.411866138248e+01  
  2.070141348790e+05  ,2.411875387984e+01  
  2.074913517454e+05  ,2.411884722469e+01  
  2.079696687103e+05  ,2.411894141891e+01  
  2.084490883097e+05  ,2.411903646441e+01  
  2.089296130853e+05  ,2.411913236310e+01  
  2.094112455850e+05  ,2.411922911694e+01  
  2.098939883623e+05  ,2.411932672787e+01  
  2.103778439766e+05  ,2.411942519785e+01  
  2.108628149933e+05  ,2.411952452890e+01  
  2.113489039836e+05  ,2.411962472300e+01  
  2.118361135248e+05  ,2.411972578218e+01  
  2.123244462000e+05  ,2.411982770849e+01  
  2.128139045982e+05  ,2.411993050399e+01  
  2.133044913146e+05  ,2.412003417074e+01  
  2.137962089502e+05  ,2.412013871084e+01  
  2.142890601119e+05  ,2.412024412641e+01  
  2.147830474130e+05  ,2.412035041957e+01  
  2.152781734724e+05  ,2.412045759247e+01  
  2.157744409152e+05  ,2.412056564726e+01  
  2.162718523726e+05  ,2.412067458614e+01  
  2.167704104819e+05  ,2.412078441130e+01  
  2.172701178863e+05  ,2.412089512495e+01  
  2.177709772353e+05  ,2.412100672934e+01  
  2.182729911842e+05  ,2.412111922671e+01  
  2.187761623949e+05  ,2.412123261933e+01  
  2.192804935350e+05  ,2.412134690948e+01  
  2.197859872784e+05  ,2.412146209949e+01  
  2.202926463053e+05  ,2.412157819165e+01  
  2.208004733018e+05  ,2.412169518833e+01  
  2.213094709605e+05  ,2.412181309187e+01  
  2.218196419800e+05  ,2.412193190466e+01  
  2.223309890651e+05  ,2.412205162909e+01  
  2.228435149270e+05  ,2.412217226757e+01  
  2.233572222830e+05  ,2.412229382254e+01  
  2.238721138568e+05  ,2.412241629644e+01  
  2.243881923782e+05  ,2.412253969173e+01  
  2.249054605835e+05  ,2.412266401092e+01  
  2.254239212152e+05  ,2.412278925650e+01  
  2.259435770220e+05  ,2.412291543099e+01  
  2.264644307592e+05  ,2.412304253694e+01  
  2.269864851883e+05  ,2.412317057691e+01  
  2.275097430771e+05  ,2.412329955346e+01  
  2.280342072000e+05  ,2.412342946921e+01  
  2.285598803375e+05  ,2.412356032676e+01  
  2.290867652767e+05  ,2.412369212875e+01  
  2.296148648112e+05  ,2.412382487784e+01  
  2.301441817408e+05  ,2.412395857668e+01  
  2.306747188719e+05  ,2.412409322798e+01  
  2.312064790175e+05  ,2.412422883443e+01  
  2.317394649968e+05  ,2.412436539878e+01  
  2.322736796356e+05  ,2.412450292376e+01  
  2.328091257664e+05  ,2.412464141214e+01  
  2.333458062280e+05  ,2.412478086670e+01  
  2.338837238659e+05  ,2.412492129026e+01  
  2.344228815319e+05  ,2.412506268562e+01  
  2.349632820848e+05  ,2.412520505563e+01  
  2.355049283895e+05  ,2.412534840316e+01  
  2.360478233180e+05  ,2.412549273108e+01  
  2.365919697485e+05  ,2.412563804229e+01  
  2.371373705661e+05  ,2.412578433971e+01  
  2.376840286624e+05  ,2.412593162628e+01  
  2.382319469358e+05  ,2.412607990495e+01  
  2.387811282912e+05  ,2.412622917870e+01  
  2.393315756405e+05  ,2.412637945054e+01  
  2.398832919019e+05  ,2.412653072346e+01  
  2.404362800006e+05  ,2.412668300052e+01  
  2.409905428686e+05  ,2.412683628476e+01  
  2.415460834444e+05  ,2.412699057926e+01  
  2.421029046735e+05  ,2.412714588711e+01  
  2.426610095082e+05  ,2.412730221143e+01  
  2.432204009073e+05  ,2.412745955535e+01  
  2.437810818368e+05  ,2.412761792203e+01  
  2.443430552693e+05  ,2.412777731464e+01  
  2.449063241844e+05  ,2.412793773637e+01  
  2.454708915684e+05  ,2.412809919044e+01  
  2.460367604147e+05  ,2.412826168008e+01  
  2.466039337234e+05  ,2.412842520855e+01  
  2.471724145015e+05  ,2.412858977913e+01  
  2.477422057633e+05  ,2.412875539510e+01  
  2.483133105295e+05  ,2.412892205978e+01  
  2.488857318282e+05  ,2.412908977651e+01  
  2.494594726942e+05  ,2.412925854864e+01  
  2.500345361696e+05  ,2.412942837956e+01  
  2.506109253031e+05  ,2.412959927265e+01  
  2.511886431509e+05  ,2.412977123134e+01  
  2.517676927758e+05  ,2.412994425906e+01  
  2.523480772480e+05  ,2.413011835928e+01  
  2.529297996445e+05  ,2.413029353547e+01  
  2.535128630497e+05  ,2.413046979113e+01  
  2.540972705549e+05  ,2.413064712980e+01  
  2.546830252584e+05  ,2.413082555500e+01  
  2.552701302661e+05  ,2.413100507030e+01  
  2.558585886905e+05  ,2.413118567929e+01  
  2.564484036517e+05  ,2.413136738558e+01  
  2.570395782768e+05  ,2.413155019279e+01  
  2.576321157002e+05  ,2.413173410456e+01  
  2.582260190634e+05  ,2.413191912458e+01  
  2.588212915152e+05  ,2.413210525653e+01  
  2.594179362118e+05  ,2.413229250411e+01  
  2.600159563165e+05  ,2.413248087108e+01  
  2.606153549998e+05  ,2.413267036118e+01  
  2.612161354398e+05  ,2.413286097818e+01  
  2.618183008218e+05  ,2.413305272590e+01  
  2.624218543384e+05  ,2.413324560814e+01  
  2.630267991895e+05  ,2.413343962875e+01  
  2.636331385825e+05  ,2.413363479160e+01  
  2.642408757321e+05  ,2.413383110057e+01  
  2.648500138606e+05  ,2.413402855957e+01  
  2.654605561975e+05  ,2.413422717253e+01  
  2.660725059798e+05  ,2.413442694340e+01  
  2.666858664521e+05  ,2.413462787616e+01  
  2.673006408663e+05  ,2.413482997480e+01  
  2.679168324818e+05  ,2.413503324334e+01  
  2.685344445658e+05  ,2.413523768582e+01  
  2.691534803926e+05  ,2.413544330630e+01  
  2.697739432444e+05  ,2.413565010889e+01  
  2.703958364108e+05  ,2.413585809767e+01  
  2.710191631890e+05  ,2.413606727678e+01  
  2.716439268838e+05  ,2.413627765038e+01  
  2.722701308077e+05  ,2.413648922264e+01  
  2.728977782807e+05  ,2.413670199777e+01  
  2.735268726306e+05  ,2.413691597998e+01  
  2.741574171927e+05  ,2.413713117352e+01  
  2.747894153102e+05  ,2.413734758266e+01  
  2.754228703337e+05  ,2.413756521169e+01  
  2.760577856220e+05  ,2.413778406492e+01  
  2.766941645411e+05  ,2.413800414670e+01  
  2.773320104651e+05  ,2.413822546138e+01  
  2.779713267758e+05  ,2.413844801335e+01  
  2.786121168629e+05  ,2.413867180701e+01  
  2.792543841237e+05  ,2.413889684680e+01  
  2.798981319634e+05  ,2.413912313717e+01  
  2.805433637951e+05  ,2.413935068260e+01  
  2.811900830398e+05  ,2.413957948760e+01  
  2.818382931264e+05  ,2.413980955668e+01  
  2.824879974915e+05  ,2.414004089440e+01  
  2.831391995799e+05  ,2.414027350534e+01  
  2.837919028441e+05  ,2.414050739408e+01  
  2.844461107447e+05  ,2.414074256525e+01  
  2.851018267503e+05  ,2.414097902350e+01  
  2.857590543374e+05  ,2.414121677350e+01  
  2.864177969906e+05  ,2.414145581994e+01  
  2.870780582024e+05  ,2.414169616754e+01  
  2.877398414735e+05  ,2.414193782104e+01  
  2.884031503126e+05  ,2.414218078521e+01  
  2.890679882365e+05  ,2.414242506485e+01  
  2.897343587700e+05  ,2.414267066476e+01  
  2.904022654464e+05  ,2.414291758979e+01  
  2.910717118066e+05  ,2.414316584482e+01  
  2.917427014000e+05  ,2.414341543471e+01  
  2.924152377842e+05  ,2.414366636440e+01  
  2.930893245249e+05  ,2.414391863883e+01  
  2.937649651961e+05  ,2.414417226296e+01  
  2.944421633798e+05  ,2.414442724177e+01  
  2.951209226666e+05  ,2.414468358030e+01  
  2.958012466551e+05  ,2.414494128357e+01  
  2.964831389523e+05  ,2.414520035666e+01  
  2.971666031737e+05  ,2.414546080466e+01  
  2.978516429428e+05  ,2.414572263268e+01  
  2.985382618917e+05  ,2.414598584587e+01  
  2.992264636607e+05  ,2.414625044941e+01  
  2.999162518987e+05  ,2.414651644847e+01  
  3.006076302627e+05  ,2.414678384829e+01  
  3.013006024185e+05  ,2.414705265412e+01  
  3.019951720401e+05  ,2.414732287121e+01  
  3.026913428100e+05  ,2.414759450488e+01  
  3.033891184193e+05  ,2.414786756045e+01  
  3.040885025675e+05  ,2.414814204326e+01  
  3.047894989627e+05  ,2.414841795871e+01  
  3.054921113215e+05  ,2.414869531218e+01  
  3.061963433690e+05  ,2.414897410911e+01  
  3.069021988390e+05  ,2.414925435496e+01  
  3.076096814740e+05  ,2.414953605521e+01  
  3.083187950248e+05  ,2.414981921537e+01  
  3.090295432513e+05  ,2.415010384098e+01  
  3.097419299216e+05  ,2.415038993760e+01  
  3.104559588127e+05  ,2.415067751081e+01  
  3.111716337105e+05  ,2.415096656625e+01  
  3.118889584093e+05  ,2.415125710956e+01  
  3.126079367123e+05  ,2.415154914640e+01  
  3.133285724315e+05  ,2.415184268247e+01  
  3.140508693875e+05  ,2.415213772351e+01  
  3.147748314100e+05  ,2.415243427526e+01  
  3.155004623374e+05  ,2.415273234351e+01  
  3.162277660167e+05  ,2.415303193407e+01  
  3.169567463043e+05  ,2.415333305277e+01  
  3.176874070649e+05  ,2.415363570548e+01  
  3.184197521725e+05  ,2.415393989809e+01  
  3.191537855100e+05  ,2.415424563652e+01  
  3.198895109690e+05  ,2.415455292673e+01  
  3.206269324505e+05  ,2.415486177467e+01  
  3.213660538639e+05  ,2.415517218637e+01  
  3.221068791282e+05  ,2.415548416785e+01  
  3.228494121712e+05  ,2.415579772518e+01  
  3.235936569295e+05  ,2.415611286444e+01  
  3.243396173493e+05  ,2.415642959176e+01  
  3.250872973853e+05  ,2.415674791327e+01  
  3.258367010019e+05  ,2.415706783516e+01  
  3.265878321722e+05  ,2.415738936364e+01  
  3.273406948787e+05  ,2.415771250492e+01  
  3.280952931130e+05  ,2.415803726528e+01  
  3.288516308759e+05  ,2.415836365101e+01  
  3.296097121774e+05  ,2.415869166842e+01  
  3.303695410367e+05  ,2.415902132388e+01  
  3.311311214825e+05  ,2.415935262375e+01  
  3.318944575525e+05  ,2.415968557444e+01  
  3.326595532939e+05  ,2.416002018239e+01  
  3.334264127631e+05  ,2.416035645408e+01  
  3.341950400260e+05  ,2.416069439599e+01  
  3.349654391577e+05  ,2.416103401466e+01  
  3.357376142429e+05  ,2.416137531664e+01  
  3.365115693754e+05  ,2.416171830851e+01  
  3.372873086588e+05  ,2.416206299690e+01  
  3.380648362059e+05  ,2.416240938845e+01  
  3.388441561391e+05  ,2.416275748984e+01  
  3.396252725903e+05  ,2.416310730777e+01  
  3.404081897009e+05  ,2.416345884898e+01  
  3.411929116218e+05  ,2.416381212025e+01  
  3.419794425136e+05  ,2.416416712836e+01  
  3.427677865463e+05  ,2.416452388015e+01  
  3.435579478998e+05  ,2.416488238249e+01  
  3.443499307632e+05  ,2.416524264225e+01  
  3.451437393358e+05  ,2.416560466636e+01  
  3.459393778260e+05  ,2.416596846178e+01  
  3.467368504524e+05  ,2.416633403549e+01  
  3.475361614431e+05  ,2.416670139450e+01  
  3.483373150359e+05  ,2.416707054586e+01  
  3.491403154785e+05  ,2.416744149665e+01  
  3.499451670283e+05  ,2.416781425398e+01  
  3.507518739525e+05  ,2.416818882499e+01  
  3.515604405282e+05  ,2.416856521685e+01  
  3.523708710424e+05  ,2.416894343676e+01  
  3.531831697919e+05  ,2.416932349197e+01  
  3.539973410833e+05  ,2.416970538973e+01  
  3.548133892335e+05  ,2.417008913736e+01  
  3.556313185689e+05  ,2.417047474218e+01  
  3.564511334261e+05  ,2.417086221155e+01  
  3.572728381518e+05  ,2.417125155289e+01  
  3.580964371025e+05  ,2.417164277360e+01  
  3.589219346449e+05  ,2.417203588116e+01  
  3.597493351556e+05  ,2.417243088306e+01  
  3.605786430215e+05  ,2.417282778683e+01  
  3.614098626395e+05  ,2.417322660003e+01  
  3.622429984166e+05  ,2.417362733024e+01  
  3.630780547700e+05  ,2.417402998511e+01  
  3.639150361271e+05  ,2.417443457227e+01  
  3.647539469255e+05  ,2.417484109944e+01  
  3.655947916130e+05  ,2.417524957433e+01  
  3.664375746477e+05  ,2.417566000469e+01  
  3.672823004980e+05  ,2.417607239834e+01  
  3.681289736424e+05  ,2.417648676308e+01  
  3.689775985700e+05  ,2.417690310678e+01  
  3.698281797802e+05  ,2.417732143734e+01  
  3.706807217825e+05  ,2.417774176267e+01  
  3.715352290971e+05  ,2.417816409075e+01  
  3.723917062545e+05  ,2.417858842956e+01  
  3.732501577956e+05  ,2.417901478714e+01  
  3.741105882719e+05  ,2.417944317155e+01  
  3.749730022454e+05  ,2.417987359088e+01  
  3.758374042883e+05  ,2.418030605327e+01  
  3.767037989838e+05  ,2.418074056689e+01  
  3.775721909253e+05  ,2.418117713993e+01  
  3.784425847170e+05  ,2.418161578064e+01  
  3.793149849736e+05  ,2.418205649729e+01  
  3.801893963204e+05  ,2.418249929817e+01  
  3.810658233937e+05  ,2.418294419164e+01  
  3.819442708399e+05  ,2.418339118607e+01  
  3.828247433167e+05  ,2.418384028987e+01  
  3.837072454922e+05  ,2.418429151148e+01  
  3.845917820452e+05  ,2.418474485939e+01  
  3.854783576657e+05  ,2.418520034211e+01  
  3.863669770540e+05  ,2.418565796821e+01  
  3.872576449215e+05  ,2.418611774627e+01  
  3.881503659905e+05  ,2.418657968490e+01  
  3.890451449942e+05  ,2.418704379279e+01  
  3.899419866764e+05  ,2.418751007861e+01  
  3.908408957923e+05  ,2.418797855111e+01  
  3.917418771077e+05  ,2.418844921905e+01  
  3.926449353995e+05  ,2.418892209124e+01  
  3.935500754557e+05  ,2.418939717652e+01  
  3.944573020752e+05  ,2.418987448377e+01  
  3.953666200680e+05  ,2.419035402190e+01  
  3.962780342553e+05  ,2.419083579987e+01  
  3.971915494693e+05  ,2.419131982666e+01  
  3.981071705534e+05  ,2.419180611130e+01  
  3.990249023620e+05  ,2.419229466285e+01  
  3.999447497610e+05  ,2.419278549042e+01  
  4.008667176272e+05  ,2.419327860313e+01  
  4.017908108488e+05  ,2.419377401016e+01  
  4.027170343253e+05  ,2.419427172073e+01  
  4.036453929675e+05  ,2.419477174408e+01  
  4.045758916973e+05  ,2.419527408950e+01  
  4.055085354483e+05  ,2.419577876631e+01  
  4.064433291651e+05  ,2.419628578388e+01  
  4.073802778040e+05  ,2.419679515161e+01  
  4.083193863326e+05  ,2.419730687893e+01  
  4.092606597299e+05  ,2.419782097531e+01  
  4.102041029865e+05  ,2.419833745029e+01  
  4.111497211044e+05  ,2.419885631340e+01  
  4.120975190972e+05  ,2.419937757423e+01  
  4.130475019900e+05  ,2.419990124243e+01  
  4.139996748196e+05  ,2.420042732765e+01  
  4.149540426342e+05  ,2.420095583961e+01  
  4.159106104939e+05  ,2.420148678804e+01  
  4.168693834702e+05  ,2.420202018274e+01  
  4.178303666465e+05  ,2.420255603352e+01  
  4.187935651178e+05  ,2.420309435025e+01  
  4.197589839909e+05  ,2.420363514284e+01  
  4.207266283843e+05  ,2.420417842122e+01  
  4.216965034285e+05  ,2.420472419537e+01  
  4.226686142655e+05  ,2.420527247531e+01  
  4.236429660494e+05  ,2.420582327111e+01  
  4.246195639462e+05  ,2.420637659287e+01  
  4.255984131336e+05  ,2.420693245071e+01  
  4.265795188015e+05  ,2.420749085483e+01  
  4.275628861515e+05  ,2.420805181544e+01  
  4.285485203973e+05  ,2.420861534280e+01  
  4.295364267648e+05  ,2.420918144721e+01  
  4.305266104916e+05  ,2.420975013901e+01  
  4.315190768276e+05  ,2.421032142858e+01  
  4.325138310349e+05  ,2.421089532634e+01  
  4.335108783874e+05  ,2.421147184276e+01  
  4.345102241714e+05  ,2.421205098833e+01  
  4.355118736854e+05  ,2.421263277359e+01  
  4.365158322400e+05  ,2.421321720914e+01  
  4.375221051581e+05  ,2.421380430559e+01  
  4.385306977749e+05  ,2.421439407362e+01  
  4.395416154377e+05  ,2.421498652392e+01  
  4.405548635064e+05  ,2.421558166725e+01  
  4.415704473532e+05  ,2.421617951440e+01  
  4.425883723625e+05  ,2.421678007620e+01  
  4.436086439313e+05  ,2.421738336351e+01  
  4.446312674690e+05  ,2.421798938727e+01  
  4.456562483974e+05  ,2.421859815841e+01  
  4.466835921508e+05  ,2.421920968794e+01  
  4.477133041762e+05  ,2.421982398691e+01  
  4.487453899330e+05  ,2.422044106638e+01  
  4.497798548932e+05  ,2.422106093749e+01  
  4.508167045413e+05  ,2.422168361141e+01  
  4.518559443748e+05  ,2.422230909934e+01  
  4.528975799035e+05  ,2.422293741252e+01  
  4.539416166501e+05  ,2.422356856227e+01  
  4.549880601499e+05  ,2.422420255991e+01  
  4.560369159512e+05  ,2.422483941682e+01  
  4.570881896147e+05  ,2.422547914443e+01  
  4.581418867144e+05  ,2.422612175420e+01  
  4.591980128367e+05  ,2.422676725763e+01  
  4.602565735812e+05  ,2.422741566628e+01  
  4.613175745602e+05  ,2.422806699175e+01  
  4.623810213991e+05  ,2.422872124567e+01  
  4.634469197361e+05  ,2.422937843972e+01  
  4.645152752226e+05  ,2.423003858563e+01  
  4.655860935228e+05  ,2.423070169516e+01  
  4.666593803141e+05  ,2.423136778013e+01  
  4.677351412871e+05  ,2.423203685239e+01  
  4.688133821451e+05  ,2.423270892384e+01  
  4.698941086051e+05  ,2.423338400643e+01  
  4.709773263968e+05  ,2.423406211214e+01  
  4.720630412634e+05  ,2.423474325300e+01  
  4.731512589613e+05  ,2.423542744110e+01  
  4.742419852601e+05  ,2.423611468854e+01  
  4.753352259427e+05  ,2.423680500750e+01  
  4.764309868053e+05  ,2.423749841018e+01  
  4.775292736575e+05  ,2.423819490884e+01  
  4.786300923225e+05  ,2.423889451577e+01  
  4.797334486365e+05  ,2.423959724332e+01  
  4.808393484496e+05  ,2.424030310388e+01  
  4.819477976250e+05  ,2.424101210988e+01  
  4.830588020396e+05  ,2.424172427379e+01  
  4.841723675840e+05  ,2.424243960814e+01  
  4.852885001620e+05  ,2.424315812550e+01  
  4.864072056913e+05  ,2.424387983848e+01  
  4.875284901032e+05  ,2.424460475974e+01  
  4.886523593427e+05  ,2.424533290199e+01  
  4.897788193683e+05  ,2.424606427797e+01  
  4.909078761525e+05  ,2.424679890047e+01  
  4.920395356813e+05  ,2.424753678235e+01  
  4.931738039548e+05  ,2.424827793649e+01  
  4.943106869867e+05  ,2.424902237581e+01  
  4.954501908046e+05  ,2.424977011331e+01  
  4.965923214502e+05  ,2.425052116199e+01  
  4.977370849788e+05  ,2.425127553494e+01  
  4.988844874599e+05  ,2.425203324528e+01  
  5.000345349768e+05  ,2.425279430616e+01  
  5.011872336271e+05  ,2.425355873079e+01  
  5.023425895222e+05  ,2.425432653243e+01  
  5.035006087878e+05  ,2.425509772439e+01  
  5.046612975634e+05  ,2.425587232001e+01  
  5.058246620030e+05  ,2.425665033269e+01  
  5.069907082746e+05  ,2.425743177588e+01  
  5.081594425604e+05  ,2.425821666305e+01  
  5.093308710570e+05  ,2.425900500775e+01  
  5.105049999753e+05  ,2.425979682357e+01  
  5.116818355402e+05  ,2.426059212413e+01  
  5.128613839912e+05  ,2.426139092310e+01  
  5.140436515823e+05  ,2.426219323422e+01  
  5.152286445816e+05  ,2.426299907127e+01  
  5.164163692719e+05  ,2.426380844804e+01  
  5.176068319504e+05  ,2.426462137843e+01  
  5.188000389288e+05  ,2.426543787633e+01  
  5.199959965334e+05  ,2.426625795571e+01  
  5.211947111049e+05  ,2.426708163059e+01  
  5.223961889990e+05  ,2.426790891501e+01  
  5.236004365856e+05  ,2.426873982309e+01  
  5.248074602496e+05  ,2.426957436897e+01  
  5.260172663905e+05  ,2.427041256687e+01  
  5.272298614227e+05  ,2.427125443102e+01  
  5.284452517750e+05  ,2.427209997573e+01  
  5.296634438915e+05  ,2.427294921534e+01  
  5.308844442308e+05  ,2.427380216424e+01  
  5.321082592666e+05  ,2.427465883688e+01  
  5.333348954875e+05  ,2.427551924775e+01  
  5.345643593968e+05  ,2.427638341138e+01  
  5.357966575132e+05  ,2.427725134237e+01  
  5.370317963701e+05  ,2.427812305534e+01  
  5.382697825161e+05  ,2.427899856499e+01  
  5.395106225150e+05  ,2.427987788604e+01  
  5.407543229454e+05  ,2.428076103327e+01  
  5.420008904015e+05  ,2.428164802153e+01  
  5.432503314923e+05  ,2.428253886568e+01  
  5.445026528423e+05  ,2.428343358065e+01  
